,Unnamed: 0,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,state,abbr,region,result,url
1984,17456,3645986,"Massapequa CDP, New York",22102,New York,NY,Massapequa,"Massapequa Park, NY",https://longisland.craigslist.org/?search_distance=2&postal=11762
1985,11031,2417350,"Clarksburg CDP, Maryland",22100,Maryland,MD,Clarksburg,"Clarksburg, MD",https://miami.craigslist.org/?search_distance=3.6&postal=33141
1986,14,101852,"Anniston city, Alabama",22097,Alabama,AL,Anniston,"Anniston, AL",https://gadsden.craigslist.org/?search_distance=13&postal=36201
1987,13520,2854840,"Oxford city, Mississippi",22092,Mississippi,MS,Oxford,"Oxford, MS",https://northmiss.craigslist.org/?search_distance=8.1&postal=38655
1988,16185,3453280,"North Plainfield borough, New Jersey",22092,New Jersey,NJ,North Plainfield borough,no result,
1989,27385,5309480,"Camas city, Washington",22086,Washington,WA,Camas,"Camas, WA",https://portland.craigslist.org/?search_distance=6.6&postal=98607
1990,24066,4669300,"Watertown city, South Dakota",22083,South Dakota,SD,Watertown,"Watertown, SD",https://nesd.craigslist.org/?search_distance=11.7&postal=57201
1991,436,162496,"Prichard city, Alabama",22063,Alabama,AL,Prichard,no match,
1992,16532,3528460,"Gallup city, New Mexico",22063,New Mexico,NM,Gallup,"Gallup, NM",https://farmington.craigslist.org/?search_distance=11.1&postal=87301
1993,17497,3648010,"Monsey CDP, New York",22043,New York,NY,Monsey,"Monsey, NY",https://newjersey.craigslist.org/?search_distance=2.7&postal=10952
1994,21531,4202056,"Allison Park CDP, Pennsylvania",22041,Pennsylvania,PA,Allison Park,"Allison Park, PA",https://pittsburgh.craigslist.org/?search_distance=4&postal=15101
1995,27679,5347245,"Moses Lake city, Washington",22038,Washington,WA,Moses Lake,"Moses Lake, WA",https://moseslake.craigslist.org/?search_distance=15&postal=98837
1996,19182,3901420,"Alliance city, Ohio",22036,Ohio,OH,Alliance,"Alliance, OH",https://akroncanton.craigslist.org/?search_distance=4.7&postal=44601
1997,5209,1322052,"Decatur city, Georgia",22022,Georgia,GA,Decatur,"Decatur, GA",https://atlanta.craigslist.org/?search_distance=9&postal=30032
1998,3589,824950,"Erie town, Colorado",22019,Colorado,CO,Erie,"Erie, CO",https://boulder.craigslist.org/?search_distance=5.4&postal=80516
1999,21412,4163650,"Roseburg city, Oregon",22013,Oregon,OR,Roseburg,"Roseburg, OR",https://roseburg.craigslist.org/?search_distance=16.7&postal=97471
2000,27876,5372905,"Tumwater city, Washington",22005,Washington,WA,Tumwater,"Tumwater, WA",https://seattle.craigslist.org/?search_distance=6.8&postal=98511
2001,14855,3040075,"Kalispell city, Montana",21992,Montana,MT,Kalispell,"Kalispell, MT",https://kalispell.craigslist.org/?search_distance=16.4&postal=59901
2002,7213,1770850,"South Holland village, Illinois",21991,Illinois,IL,South Holland,"South Holland, IL",https://chicago.craigslist.org/?search_distance=1.9&postal=60473
2003,4910,1269250,"Sun City Center CDP, Florida",21986,Florida,FL,Sun,"Sun City Center, FL",https://tampa.craigslist.org/?search_distance=7.1&postal=33573
2004,23605,4562395,"St. Andrews CDP, South Carolina",21977,South Carolina,SC,St. Andrews,no result,
2005,24227,4725760,"Farragut town, Tennessee",21975,Tennessee,TN,Farragut,no match,
2006,11643,2567700,"Stoneham CDP, Massachusetts",21967,Massachusetts,MA,Stoneham,"Stoneham, MA",https://boston.craigslist.org/?search_distance=2.4&postal=02180
2007,11958,2636280,"Hamtramck city, Michigan",21959,Michigan,MI,Hamtramck,"Hamtramck, MI",https://detroit.craigslist.org/?search_distance=2.4&postal=48212
2008,26824,5116096,"Chester CDP, Virginia",21957,Virginia,VA,Chester,"Chester, VA",https://richmond.craigslist.org/?search_distance=8.8&postal=23836
2009,27465,5319630,"Eastmont CDP, Washington",21951,Washington,WA,Eastmont,no result,
2010,13524,2855360,"Pascagoula city, Mississippi",21935,Mississippi,MS,Pascagoula,"Pascagoula, MS",https://gulfport.craigslist.org/?search_distance=7.9&postal=39581
2011,9617,2057575,"Prairie Village city, Kansas",21932,Kansas,KS,Prairie Village,no result,
2012,4343,1220925,"Ensley CDP, Florida",21922,Florida,FL,Ensley,no result,
2013,24834,4816468,"Converse city, Texas",21919,Texas,TX,Converse,"Converse, TX",https://sanantonio.craigslist.org/?search_distance=4.5&postal=78109
2014,1097,429710,"Green Valley CDP, Arizona",21912,Arizona,AZ,Green Valley,"Green Valley, AZ",https://tucson.craigslist.org/?search_distance=16.9&postal=85614
2015,26828,5116608,"Christiansburg town, Virginia",21892,Virginia,VA,Christiansburg,"Christiansburg, VA",https://blacksburg.craigslist.org/?search_distance=6.1&postal=24073
2016,20570,4019900,"Del City city, Oklahoma",21888,Oklahoma,OK,Del,no match,
2017,17562,3651495,"North Bay Shore CDP, New York",21886,New York,NY,North Bay Shore,no result,
2018,3031,659346,"Ramona CDP, California",21871,California,CA,Ramona,"Ramona, CA",https://sandiego.craigslist.org/?search_distance=9.3&postal=92065
2019,7323,1777993,"Villa Park village, Illinois",21867,Illinois,IL,Villa Park,"Villa Park, IL",https://chicago.craigslist.org/?search_distance=2.7&postal=60181
2020,27176,5168880,"Rose Hill CDP (Fairfax County), Virginia",21865,Virginia,VA,Rose Hill,"Rose Hill, VA",https://tricities.craigslist.org/?search_distance=7.9&postal=24281
2021,4580,1239875,"Leesburg city, Florida",21853,Florida,FL,Leesburg,no result,
2022,2312,619990,"Duarte city, California",21832,California,CA,Duarte,"Duarte, CA",https://losangeles.craigslist.org/?search_distance=6.6&postal=91009
2023,2644,639766,"Lakeside CDP, California",21827,California,CA,Lakeside,"Lakeside, CA",https://sandiego.craigslist.org/?search_distance=6.4&postal=92040
2024,7743,1842246,"La Porte city, Indiana",21825,Indiana,IN,La Porte,no match,
2025,20186,3973264,"South Euclid city, Ohio",21792,Ohio,OH,South Euclid,no result,
2026,6507,1728872,"Geneva city, Illinois",21791,Illinois,IL,Geneva,"Geneva, IL",https://chicago.craigslist.org/?search_distance=3.6&postal=60134
2027,16270,3464620,"Roselle borough, New Jersey",21746,New Jersey,NJ,Roselle borough,no result,
2028,3936,918920,"Darien CDP, Connecticut",21742,Connecticut,CT,Darien,"Darien, CT",https://longisland.craigslist.org/?search_distance=2.5&postal=06820
2029,27511,5325475,"Frederickson CDP, Washington",21737,Washington,WA,Frederickson,no result,
2030,23445,4532065,"Hanahan city, South Carolina",21729,South Carolina,SC,Hanahan,no result,
2031,13646,2900280,"Affton CDP, Missouri",21704,Missouri,MO,Affton,no result,
2032,3222,673108,"South Lake Tahoe city, California",21680,California,CA,South Lake Tahoe,"South Lake Tahoe, CA",https://goldcountry.craigslist.org/?search_distance=8.4&postal=96155
2033,7015,1757732,"Park Forest village, Illinois",21672,Illinois,IL,Park Forest,"Park Forest, IL",https://chicago.craigslist.org/?search_distance=2.2&postal=60466
2034,21270,4132850,"Hayesville CDP, Oregon",21658,Oregon,OR,Hayesville,no match,
2035,4187,1205462,"Bellview CDP, Florida",21655,Florida,FL,Bellview,no result,
2036,3038,659550,"Rancho San Diego CDP, California",21651,California,CA,Rancho San Diego,no result,
2037,5581,1374180,"Sugar Hill city, Georgia",21644,Georgia,GA,Sugar Hill,no result,
2038,15828,3362900,"Portsmouth city, New Hampshire",21644,New Hampshire,NH,Portsmouth,"Portsmouth, NH",https://boston.craigslist.org/?search_distance=4.5&postal=03801
2039,4335,1219825,"Edgewater city, Florida",21620,Florida,FL,Edgewater,"Edgewater, FL",https://daytona.craigslist.org/?search_distance=8.5&postal=32132
2040,27283,5183680,"Waynesboro city, Virginia",21620,Virginia,VA,Waynesboro,"Waynesboro, VA",https://charlottesville.craigslist.org/?search_distance=5.5&postal=22980
2041,19372,3914184,"Chillicothe city, Ohio",21598,Ohio,OH,Chillicothe,"Chillicothe, OH",https://chillicothe.craigslist.org/?search_distance=11.3&postal=45601
2042,7649,1829520,"Greenfield city, Indiana",21565,Indiana,IN,Greenfield,"Greenfield, IN",https://indianapolis.craigslist.org/?search_distance=6.2&postal=46140
2043,2680,641180,"Lennox CDP, California",21537,California,CA,Lennox,no match,
2044,23375,4516405,"Conway city, South Carolina",21534,South Carolina,SC,Conway,"Conway, SC",https://myrtlebeach.craigslist.org/?search_distance=19.1&postal=29526
2045,2960,656112,"Patterson city, California",21497,California,CA,Patterson,"Patterson, CA",https://modesto.craigslist.org/?search_distance=13.2&postal=95363
2046,3450,687056,"Yucca Valley town, California",21483,California,CA,Yucca Valley,"Yucca Valley, CA",https://palmsprings.craigslist.org/?search_distance=17.4&postal=92284
2047,14503,2966440,"Sedalia city, Missouri",21477,Missouri,MO,Sedalia,"Sedalia, MO",https://loz.craigslist.org/?search_distance=10.1&postal=65302
2048,19006,3849900,"Mandan city, North Dakota",21472,North Dakota,ND,Mandan,"Mandan, ND",https://bismarck.craigslist.org/?search_distance=15.2&postal=58554
2049,27543,5330305,"Hazel Dell CDP, Washington",21449,Washington,WA,Hazel Dell,no match,
2050,4599,1241775,"Lutz CDP, Florida",21448,Florida,FL,Lutz,"Lutz, FL",https://tampa.craigslist.org/?search_distance=8.1&postal=33559
2051,10803,2304860,"Biddeford city, Maine",21413,Maine,ME,Biddeford,"Biddeford, ME",https://nh.craigslist.org/?search_distance=6.5&postal=04005
2052,4379,1224475,"Fort Walton Beach city, Florida",21368,Florida,FL,Fort Walton Beach,"Fort Walton Beach, FL",https://okaloosa.craigslist.org/?search_distance=5.2&postal=32548
2053,18422,3739700,"Lumberton city, North Carolina",21366,North Carolina,NC,Lumberton,"Lumberton, NC",https://fayetteville.craigslist.org/?search_distance=12&postal=28359
2054,26318,4914290,"Clinton city, Utah",21353,Utah,UT,Clinton,no match,
2055,6,100988,"Albertville city, Alabama",21342,Alabama,AL,Albertville,"Albertville, AL",https://gadsden.craigslist.org/?search_distance=8.7&postal=35951
2056,20027,3962148,"Perrysburg city, Ohio",21327,Ohio,OH,Perrysburg,"Perrysburg, OH",https://toledo.craigslist.org/?search_distance=5.2&postal=43551
2057,6407,1722073,"East Moline city, Illinois",21302,Illinois,IL,East Moline,"East Moline, IL",https://quadcities.craigslist.org/?search_distance=3&postal=61244
2058,27723,5351795,"Orchards CDP, Washington",21299,Washington,WA,Orchards,no match,
2059,4666,1247625,"Naples city, Florida",21279,Florida,FL,Naples,"Naples, FL",https://fortmyers.craigslist.org/?search_distance=24.6&postal=34117
2060,404,157576,"Oxford city, Alabama",21231,Alabama,AL,Oxford,"Oxford, AL",https://gadsden.craigslist.org/?search_distance=7.2&postal=36203
2061,7523,1812934,"Clarksville town, Indiana",21228,Indiana,IN,Clarksville,"Clarksville, IN",https://louisville.craigslist.org/?search_distance=3.2&postal=47129
2062,2766,645778,"Marina city, California",21227,California,CA,Marina,"Marina Del Rey, CA",https://losangeles.craigslist.org/?search_distance=1.3&postal=90292
2063,12694,2724308,"Golden Valley city, Minnesota",21208,Minnesota,MN,Golden Valley,no match,
2064,6271,1712567,"Charleston city, Illinois",21202,Illinois,IL,Charleston,"Charleston, IL",https://mattoon.craigslist.org/?search_distance=7.8&postal=61920
2065,24207,4722720,"East Ridge city, Tennessee",21193,Tennessee,TN,East Ridge,no result,
2066,28987,5575125,"South Milwaukee city, Wisconsin",21185,Wisconsin,WI,South Milwaukee,"South Milwaukee, WI",https://milwaukee.craigslist.org/?search_distance=3.5&postal=53172
2067,27047,5148450,"McNair CDP, Virginia",21183,Virginia,VA,McNair,no result,
2068,10347,2205210,"Bayou Cane CDP, Louisiana",21173,Louisiana,LA,Bayou Cane,no result,
2069,6551,1731121,"Grayslake village, Illinois",21168,Illinois,IL,Grayslake,"Grayslake, IL",https://racine.craigslist.org/?search_distance=5.6&postal=60030
2070,10936,2401975,"Arbutus CDP, Maryland",21167,Maryland,MD,Arbutus,no result,
2071,535,176944,"Trussville city, Alabama",21145,Alabama,AL,Trussville,"Trussville, AL",https://bham.craigslist.org/?search_distance=3.9&postal=35173
2072,21303,4139700,"Klamath Falls city, Oregon",21113,Oregon,OR,Klamath Falls,"Klamath Falls, OR",https://klamath.craigslist.org/?search_distance=14.7&postal=97602
2073,13676,2901972,"Arnold city, Missouri",21102,Missouri,MO,Arnold,"Arnold, MO",https://stlouis.craigslist.org/?search_distance=3.5&postal=63010
2074,15732,3271600,"Sun Valley CDP, Nevada",21101,Nevada,NV,Sun Valley,"Sun Valley, NV",https://reno.craigslist.org/?search_distance=5.9&postal=89433
2075,27686,5347735,"Mukilteo city, Washington",21101,Washington,WA,Mukilteo,"Mukilteo, WA",https://seattle.craigslist.org/?search_distance=3.6&postal=98275
2076,18137,3710620,"Carrboro town, North Carolina",21099,North Carolina,NC,Carrboro,"Carrboro, NC",https://raleigh.craigslist.org/?search_distance=5.1&postal=27510
2077,5731,1530300,"Kapolei CDP, Hawaii",21086,Hawaii,HI,Kapolei,"Kapolei, HI",https://honolulu.craigslist.org/?search_distance=8&postal=96707
2078,12092,2651900,"Marquette city, Michigan",21081,Michigan,MI,Marquette,"Marquette, MI",https://up.craigslist.org/?search_distance=11.8&postal=49855
2079,27798,5361000,"Salmon Creek CDP, Washington",21068,Washington,WA,Salmon Creek,no match,
2080,9324,2025425,"Gardner city, Kansas",21059,Kansas,KS,Gardner,"Gardner, KS",https://lawrence.craigslist.org/?search_distance=6.5&postal=66030
2081,10999,2412600,"Camp Springs CDP, Maryland",21058,Maryland,MD,Camp Springs,no result,
2082,2665,640704,"Lathrop city, California",21050,California,CA,Lathrop,"Lathrop, CA",https://stockton.craigslist.org/?search_distance=4.5&postal=95330
2083,9792,2102368,"Ashland city, Kentucky",21035,Kentucky,KY,Ashland,"Ashland, KY",https://huntington.craigslist.org/?search_distance=8.9&postal=41102
2084,25744,4857980,"Plainview city, Texas",21030,Texas,TX,Plainview,"Plainview, TX",https://lubbock.craigslist.org/?search_distance=14.1&postal=79073
2085,24447,4767760,"Shelbyville city, Tennessee",21028,Tennessee,TN,Shelbyville,"Shelbyville, TN",https://huntsville.craigslist.org/?search_distance=11.2&postal=37161
2086,18379,3735920,"Kinston city, North Carolina",21004,North Carolina,NC,Kinston,"Kinston, NC",https://eastnc.craigslist.org/?search_distance=11.3&postal=28504
2087,4916,1270345,"Sweetwater city, Florida",20989,Florida,FL,Sweetwater,no match,
2088,12854,2737322,"Lino Lakes city, Minnesota",20950,Minnesota,MN,Lino Lakes,no result,
2089,9370,2031100,"Hays city, Kansas",20938,Kansas,KS,Hays,"Hays, KS",https://nwks.craigslist.org/?search_distance=12.9&postal=67601
2090,3024,658870,"Prunedale CDP, California",20928,California,CA,Prunedale,no result,
2091,13958,2923986,"Ferguson city, Missouri",20927,Missouri,MO,Ferguson,no match,
2092,27682,5347490,"Mountlake Terrace city, Washington",20922,Washington,WA,Mountlake Terrace,"Mountlake Terrace, WA",https://seattle.craigslist.org/?search_distance=2.1&postal=98043
2093,10894,2365725,"Sanford city, Maine",20920,Maine,ME,Sanford,"Sanford, ME",https://nh.craigslist.org/?search_distance=6.5&postal=04073
2094,12964,2745628,"New Hope city, Minnesota",20909,Minnesota,MN,New Hope,no result,
2095,24841,4816696,"Corinth city, Texas",20908,Texas,TX,Corinth,no match,
2096,11758,2608640,"Birmingham city, Michigan",20836,Michigan,MI,Birmingham,"Birmingham, MI",https://detroit.craigslist.org/?search_distance=4.9&postal=48009
2097,20724,4037800,"Jenks city, Oklahoma",20836,Oklahoma,OK,Jenks,"Jenks, OK",https://tulsa.craigslist.org/?search_distance=3.6&postal=74037
2098,1986,602924,"Arvin city, California",20826,California,CA,Arvin,"Arvin, CA",https://bakersfield.craigslist.org/?search_distance=13.4&postal=93203
2099,12375,2689140,"Ypsilanti city, Michigan",20804,Michigan,MI,Ypsilanti,"Ypsilanti, MI",https://annarbor.craigslist.org/?search_distance=6.8&postal=48198
2100,5625,1378324,"Union City city, Georgia",20793,Georgia,GA,Union,"Union City, GA",https://atlanta.craigslist.org/?search_distance=6&postal=30291
2101,20037,3962848,"Piqua city, Ohio",20793,Ohio,OH,Piqua,"Piqua, OH",https://dayton.craigslist.org/?search_distance=6.8&postal=45356
2102,11037,2418250,"Cockeysville CDP, Maryland",20789,Maryland,MD,Cockeysville,"Cockeysville, MD",https://baltimore.craigslist.org/?search_distance=3.2&postal=21030
2103,20171,3972424,"Sidney city, Ohio",20777,Ohio,OH,Sidney,"Sidney, OH",https://limaohio.craigslist.org/?search_distance=8&postal=45365
2104,5002,1276500,"West Melbourne city, Florida",20768,Florida,FL,West Melbourne,no result,
2105,14324,2952616,"Nixa city, Missouri",20757,Missouri,MO,Nixa,"Nixa, MO",https://springfield.craigslist.org/?search_distance=5.5&postal=65714
2106,4577,1239775,"Lealman CDP, Florida",20755,Florida,FL,Lealman,no result,
2107,4100,1047030,"Middletown town, Delaware",20754,Delaware,DE,Middletown,"Middletown, DE",https://delaware.craigslist.org/?search_distance=4.6&postal=19709
2108,4462,1231075,"Holiday CDP, Florida",20745,Florida,FL,Holiday,"Holiday, FL",https://tampa.craigslist.org/?search_distance=4&postal=34692
2109,11688,2600440,"Adrian city, Michigan",20743,Michigan,MI,Adrian,"Adrian, MI",https://jxn.craigslist.org/?search_distance=6&postal=49221
2110,23626,4566580,"Simpsonville city, South Carolina",20741,South Carolina,SC,Simpsonville,"Simpsonville, SC",https://greenville.craigslist.org/?search_distance=10.3&postal=29681
2111,1935,600394,"Agoura Hills city, California",20736,California,CA,Agoura Hills,"Agoura Hills, CA",https://ventura.craigslist.org/?search_distance=4.8&postal=91301
2112,21142,4103050,"Ashland city, Oregon",20733,Oregon,OR,Ashland,"Ashland, OR",https://medford.craigslist.org/?search_distance=19.4&postal=97520
2113,16204,3455770,"Palisades Park borough, New Jersey",20716,New Jersey,NJ,Palisades Park borough,no result,
2114,3220,672996,"South El Monte city, California",20712,California,CA,South El Monte,"South El Monte, CA",https://losangeles.craigslist.org/?search_distance=2.5&postal=91733
2115,2710,642468,"Lomita city, California",20707,California,CA,Lomita,"Lomita, CA",https://losangeles.craigslist.org/?search_distance=2&postal=90717
2116,17475,3646668,"Merrick CDP, New York",20679,New York,NY,Merrick,"Merrick, NY",https://newyork.craigslist.org/?search_distance=2.2&postal=11566
2117,17418,3643082,"Lockport city, New York",20676,New York,NY,Lockport,no result,
2118,4749,1254525,"Palm Valley CDP, Florida",20672,Florida,FL,Palm Valley,no result,
2119,24708,4810897,"Brushy Creek CDP, Texas",20666,Texas,TX,Brushy Creek,no result,
2120,27813,5364365,"Silverdale CDP, Washington",20664,Washington,WA,Silverdale,"Silverdale, WA",https://seattle.craigslist.org/?search_distance=8.5&postal=98315
2121,23499,4541335,"Lexington town, South Carolina",20653,South Carolina,SC,Lexington,"Lexington, SC",https://columbia.craigslist.org/?search_distance=9.7&postal=29071
2122,21750,4212536,"Chambersburg borough, Pennsylvania",20640,Pennsylvania,PA,Chambersburg borough,no result,
2123,24636,4807492,"Belton city, Texas",20635,Texas,TX,Belton,"Belton, TX",https://killeen.craigslist.org/?search_distance=5.7&postal=76513
2124,21340,4148650,"Milwaukie city, Oregon",20627,Oregon,OR,Milwaukie,no result,
2125,27704,5349940,"North Lynnwood CDP, Washington",20626,Washington,WA,North Lynnwood,no result,
2126,5760,1547600,"Makakilo CDP, Hawaii",20615,Hawaii,HI,Makakilo,no result,
2127,9461,2039825,"Liberal city, Kansas",20607,Kansas,KS,Liberal,"Liberal, KS",https://swks.craigslist.org/?search_distance=15.2&postal=67905
2128,16230,3459640,"Pleasantville city, New Jersey",20568,New Jersey,NJ,Pleasantville,"Pleasantville, NJ",https://southjersey.craigslist.org/?search_distance=3.5&postal=08232
2129,28892,5563300,"Pleasant Prairie village, Wisconsin",20552,Wisconsin,WI,Pleasant Prairie,"Pleasant Prairie, WI",https://racine.craigslist.org/?search_distance=4&postal=53158
2130,23393,4521985,"Easley city, South Carolina",20521,South Carolina,SC,Easley,"Easley, SC",https://greenville.craigslist.org/?search_distance=10.6&postal=29641
2131,27668,5345870,"Mill Creek East CDP, Washington",20514,Washington,WA,Mill Creek East,no result,
2132,6748,1743250,"Libertyville village, Illinois",20504,Illinois,IL,Libertyville,"Libertyville, IL",https://racine.craigslist.org/?search_distance=3.4&postal=60048
2133,19731,3942364,"Lebanon city, Ohio",20500,Ohio,OH,Lebanon,"Lebanon, OH",https://dayton.craigslist.org/?search_distance=5.8&postal=45036
2134,11508,2525485,"Gardner city, Massachusetts",20496,Massachusetts,MA,Gardner,"Gardner, MA",https://worcester.craigslist.org/?search_distance=4.7&postal=01441
2135,10715,2269225,"Shenandoah CDP, Louisiana",20481,Louisiana,LA,Shenandoah,no match,
2136,20966,4065400,"Sapulpa city, Oklahoma",20477,Oklahoma,OK,Sapulpa,"Sapulpa, OK",https://tulsa.craigslist.org/?search_distance=6.5&postal=74067
2137,2607,639003,"La Cañada Flintridge city, California",20474,California,CA,La Cañada Flintridge,no result,
2138,27363,5307395,"Bothell West CDP, Washington",20472,Washington,WA,Bothell West,no result,
2139,17749,3663924,"Rotterdam CDP, New York",20470,New York,NY,Rotterdam,"Rotterdam Junction, NY",https://albany.craigslist.org/?search_distance=4.1&postal=12150
2140,4504,1235350,"Jasmine Estates CDP, Florida",20465,Florida,FL,Jasmine Estates,no result,
2141,363,151696,"Mountain Brook city, Alabama",20438,Alabama,AL,Mountain Brook,no result,
2142,3228,673290,"South San Jose Hills CDP, California",20423,California,CA,South San Jose Hills,no result,
2143,18321,3730120,"Havelock city, North Carolina",20404,North Carolina,NC,Havelock,"Havelock, NC",https://onslow.craigslist.org/?search_distance=8&postal=28532
2144,2783,646646,"Mead Valley CDP, California",20402,California,CA,Mead Valley,no result,
2145,4056,1004130,"Bear CDP, Delaware",20401,Delaware,DE,Bear,"Bear, DE",https://delaware.craigslist.org/?search_distance=3.3&postal=19701
2146,5766,1551000,"Mililani Mauka CDP, Hawaii",20393,Hawaii,HI,Mililani Mauka,no result,
2147,11547,2538435,"Marblehead CDP, Massachusetts",20393,Massachusetts,MA,Marblehead,"Marblehead, MA",https://boston.craigslist.org/?search_distance=2.2&postal=01945
2148,17382,3640838,"Lake Ronkonkoma CDP, New York",20393,New York,NY,Lake Ronkonkoma,no result,
2149,6332,1717458,"Crest Hill city, Illinois",20368,Illinois,IL,Crest Hill,"Crest Hill, IL",https://chicago.craigslist.org/?search_distance=1.1&postal=60403
2150,3628,830835,"Golden city, Colorado",20365,Colorado,CO,Golden,"Golden, CO",https://boulder.craigslist.org/?search_distance=9.2&postal=80401
2151,25591,4850100,"Murphy city, Texas",20361,Texas,TX,Murphy,no match,
2152,14434,2960752,"Raymore city, Missouri",20358,Missouri,MO,Raymore,"Raymore, MO",https://kansascity.craigslist.org/?search_distance=5&postal=64083
2153,19204,3902568,"Ashland city, Ohio",20348,Ohio,OH,Ashland,"Ashland, OH",https://mansfield.craigslist.org/?search_distance=6.6&postal=44805
2154,20059,3964304,"Portsmouth city, Ohio",20343,Ohio,OH,Portsmouth,"Portsmouth, OH",https://huntington.craigslist.org/?search_distance=5.3&postal=45662
2155,1963,601640,"American Canyon city, California",20341,California,CA,American Canyon,"American Canyon, CA",https://sfbay.craigslist.org/?search_distance=4.9&postal=94503
2156,10507,2232755,"Hammond city, Louisiana",20325,Louisiana,LA,Hammond,"Hammond, LA",https://batonrouge.craigslist.org/?search_distance=6.7&postal=70401
2157,3715,846355,"Louisville city, Colorado",20319,Colorado,CO,Louisville,"Louisville, CO",https://boulder.craigslist.org/?search_distance=5.5&postal=80027
2158,5007,1276675,"West Pensacola CDP, Florida",20314,Florida,FL,West Pensacola,no result,
2159,6867,1749854,"Mokena village, Illinois",20313,Illinois,IL,Mokena,"Mokena, IL",https://chicago.craigslist.org/?search_distance=3.4&postal=60448
2160,10510,2233245,"Harvey CDP, Louisiana",20311,Louisiana,LA,Harvey,"Harvey, LA",https://neworleans.craigslist.org/?search_distance=4.2&postal=70059
2161,12979,2746924,"Northfield city, Minnesota",20297,Minnesota,MN,Northfield,"Northfield, MN",https://minneapolis.craigslist.org/?search_distance=6&postal=55057
2162,15985,3421300,"Elmwood Park borough, New Jersey",20293,New Jersey,NJ,Elmwood Park borough,no result,
2163,13147,2761492,"South St. Paul city, Minnesota",20280,Minnesota,MN,South St. Paul,no result,
2164,9607,2056025,"Pittsburg city, Kansas",20278,Kansas,KS,Pittsburg,"Pittsburg, KS",https://joplin.craigslist.org/?search_distance=6&postal=66762
2165,20108,3968056,"Rocky River city, Ohio",20273,Ohio,OH,Rocky River,"Rocky River, OH",https://cleveland.craigslist.org/?search_distance=2.4&postal=44116
2166,27033,5147064,"Lorton CDP, Virginia",20268,Virginia,VA,Lorton,"Lorton, VA",https://washingtondc.craigslist.org/?search_distance=3.4&postal=22079
2167,8297,1916230,"Coralville city, Iowa",20250,Iowa,IA,Coralville,"Coralville, IA",https://iowacity.craigslist.org/?search_distance=4&postal=52241
2168,20015,3961028,"Parma Heights city, Ohio",20245,Ohio,OH,Parma Heights,no result,
2169,27081,5152658,"Montclair CDP, Virginia",20241,Virginia,VA,Montclair,no match,
2170,10742,2273640,"Sulphur city, Louisiana",20237,Louisiana,LA,Sulphur,"Sulphur, LA",https://lakecharles.craigslist.org/?search_distance=11.9&postal=70663
2171,5147,1313688,"Cartersville city, Georgia",20235,Georgia,GA,Cartersville,"Cartersville, GA",https://nwga.craigslist.org/?search_distance=9.7&postal=30120
2172,1182,449640,"Nogales city, Arizona",20233,Arizona,AZ,Nogales,"Nogales, AZ",https://sierravista.craigslist.org/?search_distance=19.4&postal=85621
2173,5796,1569050,"Schofield Barracks CDP, Hawaii",20229,Hawaii,HI,Schofield Barracks,"Schofield Barracks, HI",https://honolulu.craigslist.org/?search_distance=4.3&postal=96857
2174,15645,3222500,"Elko city, Nevada",20225,Nevada,NV,Elko,"Elko, NV",https://elko.craigslist.org/?search_distance=35&postal=89801
2175,23668,4573870,"Wade Hampton CDP, South Carolina",20213,South Carolina,SC,Wade Hampton,no result,
2176,17316,3635254,"Holtsville CDP, New York",20201,New York,NY,Holtsville,"Holtsville, NY",https://longisland.craigslist.org/?search_distance=2.3&postal=00501
2177,2152,611691,"Casa de Oro-Mount Helix CDP, California",20196,California,CA,Casa de Oro-Mount Helix,no result,
2178,8549,1939765,"Johnston city, Iowa",20172,Iowa,IA,Johnston,"Johnston, IA",https://desmoines.craigslist.org/?search_distance=3.6&postal=50131
2179,11905,2627880,"Ferndale city, Michigan",20159,Michigan,MI,Ferndale,"Ferndale, MI",https://detroit.craigslist.org/?search_distance=1.7&postal=48220
2180,26921,5129552,"Franconia CDP, Virginia",20145,Virginia,VA,Franconia,no match,
2181,12121,2655020,"Monroe city, Michigan",20128,Michigan,MI,Monroe,no match,
2182,20844,4050100,"Mustang city, Oklahoma",20125,Oklahoma,OK,Mustang,"Mustang, OK",https://oklahomacity.craigslist.org/?search_distance=5.7&postal=73064
2183,17109,3621809,"Eastchester CDP, New York",20099,New York,NY,Eastchester,"Eastchester, NY",https://newjersey.craigslist.org/?search_distance=1.5&postal=10709
2184,4600,1241825,"Lynn Haven city, Florida",20095,Florida,FL,Lynn Haven,"Lynn Haven, FL",https://panamacity.craigslist.org/?search_distance=6&postal=32444
2185,19996,3958730,"Oregon city, Ohio",20085,Ohio,OH,Oregon,"Oregon, OH",https://toledo.craigslist.org/?search_distance=3.4&postal=43616
2186,11052,2421325,"Cumberland city, Maryland",20084,Maryland,MD,Cumberland,"Cumberland, MD",https://westmd.craigslist.org/?search_distance=8&postal=21502
2187,11446,2501360,"Amherst Center CDP, Massachusetts",20084,Massachusetts,MA,Amherst Center,no result,
2188,11699,2601340,"Allendale CDP, Michigan",20080,Michigan,MI,Allendale,"Allendale, MI",https://holland.craigslist.org/?search_distance=6.1&postal=49401
2189,4306,1216675,"DeBary city, Florida",20079,Florida,FL,DeBary,no match,
