,Unnamed: 0,Unnamed: 0.1,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips,SNAPSPTH16,FMRKTPTH16,PCT_FMRKT_SNAP16,PCT_FMRKT_WIC16,PCT_FMRKT_WICCASH16,PCT_FMRKT_SFMNP16,QUA_FMRKT_SNAP16,QUA_FMRKT_WIC16,QUA_FMRKT_WICCASH16,QUA_FMRKT_SFMNP16
2988,2988,5720,1523000,"Kailua CDP (Hawaii County), Hawaii",14140,[51155],1.106140787,0.087711604,0.0,0.0,0.0,0.33333333330000003,0.0,0.0,0.0,0.029237201330409617
2989,2989,20301,3981718,"Washington Court House city, Ohio",14136,[17171],0.577214856,0.0,,,,,,,,
2990,2990,6479,1726935,"Forest Park village, Illinois",14127,[27111],0.675733838,0.0,,,,,,,,
2991,2991,17731,3661973,"Riverhead CDP, New York",14124,[39105],1.1315315320000001,0.0,,,,,,,,
2992,2992,28883,5562240,"Pewaukee city, Wisconsin",14112,[54073],1.009967944,0.263469899,0.0,0.0,0.5,0.5,0.0,0.0,0.1317349495,0.1317349495
2993,2993,3043,659892,"Red Bluff city, California",14111,[36013],0.839742402,0.061774154000000005,0.875,0.875,0.75,0.875,0.05405238475,0.05405238475,0.046330615500000005,0.05405238475
2994,2994,29086,5586700,"Whitefish Bay village, Wisconsin",14099,[53061],0.567215155,0.013966126,0.6363636364,0.7272727272999999,0.09090909091,0.7272727272999999,0.008887534727780587,0.010157182545835438,0.0012696478181945148,0.010157182545835438
2995,2995,5912,1636370,"Hayden city, Idaho",14096,[19175],0.9728931829999999,0.080515298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,2996,7517,1812412,"Chesterton town, Indiana",14052,[24031],0.326910715,0.020117582,0.4285714286,0.6190476189999999,0.38095238099999995,0.47619047620000005,0.008621820857717646,0.012453741237137255,0.007663840762862741,0.009579800952572548
2997,2997,4593,1241025,"Lockhart CDP, Florida",14027,[50011],1.057957682,0.06133088,0.33333333330000003,0.6666666667,0.6666666667,0.6666666667,0.020443626664622305,0.04088725333537769,0.04088725333537769,0.04088725333537769
2998,2998,473,168160,"Saraland city, Alabama",14026,[29183],0.502023442,0.012790406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,2999,4275,1214050,"Conway CDP, Florida",14023,[49045],0.437020242,0.015424243999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,3000,185,127616,"Fort Payne city, Alabama",14017,[29161],0.861205763,0.067252511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,3001,15937,3412385,"Cherry Hill Mall CDP, New Jersey",14017,[48387],1.228803146,0.0,,,,,,,,
3002,3002,17352,3638539,"Jericho CDP, New York",14014,[39025],0.659206063,0.014776724,0.33333333330000003,0.6666666667,0.0,0.0,0.004925574666174109,0.00985114933382589,0.0,0.0
3003,3003,5649,1380956,"Waycross city, Georgia",14009,[26063],1.175312093,0.031765192000000005,1.0,1.0,0.0,1.0,0.031765192000000005,0.031765192000000005,0.0,0.031765192000000005
3004,3004,26778,5109248,"Brandermill CDP, Virginia",13996,[55039],0.612697107,0.039160401,0.5,0.75,0.0,0.25,0.0195802005,0.029370300749999998,0.0,0.00979010025
3005,3005,19298,3908602,"Bridgetown CDP, Ohio",13993,[17151],0.962232379,0.240558095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,3006,27594,5337430,"Lakeland South CDP, Washington",13982,[],,,,,,,,,,
3007,3007,3997,957670,"Orange CDP, Connecticut",13981,[19153],0.7829777059999999,0.031642566000000004,0.4,0.46666666669999995,0.2,0.46666666669999995,0.012657026400000002,0.014766530801054752,0.006328513200000001,0.014766530801054752
3008,3008,11341,2466850,"Riviera Beach CDP, Maryland",13977,[19021],0.655780707,0.049183553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,3009,20158,3971892,"Sharonville city, Ohio",13974,[17197],0.502516935,0.011602123,0.25,0.0,0.0,0.0,0.00290053075,0.0,0.0,0.0
3010,3010,23976,4649600,"Pierre city, South Dakota",13974,[1023],1.18012263,0.07696451900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3011,3011,15950,3414260,"Collingswood borough, New Jersey",13969,[48247],1.425055059,0.0,,,,,,,,
3012,3012,14621,2977416,"Washington city, Missouri",13963,[15001],0.825988877,0.15621142,0.32258064519999996,0.0,0.0,0.0,0.050390780651208174,0.0,0.0,0.0
3013,3013,1196,452930,"Paradise Valley town, Arizona",13961,[20031],1.1561721809999999,0.355745286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,3014,3850,873935,"Sterling city, Colorado",13961,[31039],0.998225377,0.221827862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,3015,4836,1262500,"St. Augustine city, Florida",13952,[49045],0.437020242,0.015424243999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3016,3016,19865,3951310,"Monroe city, Ohio",13946,[18083],0.7705418959999999,0.05298855400000001,0.0,0.5,0.0,0.5,0.0,0.026494277000000004,0.0,0.026494277000000004
3017,3017,16142,3445690,"Metuchen borough, New Jersey",13940,[48395],1.213857879,0.0,,,,,,,,
3018,3018,6588,1733695,"Hazel Crest village, Illinois",13935,[27163],0.40330492700000004,0.023704452999999997,0.0,0.16666666670000002,0.0,0.0,0.0,0.003950742167456815,0.0,0.0
3019,3019,18566,3755900,"Reidsville city, North Carolina",13933,[42017],0.513251139,0.017560692,0.09090909091,0.1818181818,0.09090909091,0.2727272727,0.0015964265454705097,0.0031928530905898055,0.0015964265454705097,0.004789279635884708
3020,3020,17612,3654881,"Oneonta city, New York",13932,[39035],0.9280811170000001,0.024812862999999998,0.6129032258,0.6451612903,0.4193548387,0.5483870968,0.015207883774033464,0.016008298709117127,0.010405394161050198,0.013607053903866136
3021,3021,2746,644826,"McFarland city, California",13930,[34021],0.747033652,0.03773351,0.3571428571,0.5714285713999999,0.2142857143,0.5,0.013476253569811419,0.02156200571320761,0.008085752143396192,0.018866755
3022,3022,27508,5324915,"Fort Lewis CDP, Washington",13920,[],,,,,,,,,,
3023,3023,28473,5514575,"Chippewa Falls city, Wisconsin",13920,[54095],0.835934017,0.222915738,0.0,0.5,0.5,0.5,0.0,0.111457869,0.111457869,0.111457869
3024,3024,1631,533482,"Hot Springs Village CDP, Arkansas",13918,[28121],0.8209743409999999,0.0,,,,,,,,
3025,3025,19818,3948342,"Maumee city, Ohio",13917,[17089],0.48193111,0.018807068,0.6,0.0,0.0,0.0,0.0112842408,0.0,0.0,0.0
3026,3026,16312,3469900,"Springdale CDP, New Jersey",13916,[48245],0.9685394820000001,0.007853023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,3027,6752,1743536,"Lincoln city, Illinois",13912,[27005],0.770735756,0.059287365999999994,0.0,0.5,0.0,0.5,0.0,0.029643682999999997,0.0,0.029643682999999997
3028,3028,1993,603204,"Auburn city, California",13911,[34029],0.550495052,0.020253267,0.0,0.16666666670000002,0.08333333332999998,0.08333333332999998,0.0,0.003375544500675109,0.0016877722499324887,0.0016877722499324887
3029,3029,17609,3654716,"Olean city, New York",13911,[39069],0.5911662870000001,0.0,,,,,,,,
3030,3030,28346,5501150,"Allouez village, Wisconsin",13898,[53071],0.668434427,0.016572754,1.0,1.0,1.0,1.0,0.016572754,0.016572754,0.016572754,0.016572754
3031,3031,7404,1782985,"Wood Dale city, Illinois",13897,[27121],0.716505264,0.18101185600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,3032,5225,1324264,"Druid Hills CDP, Georgia",13895,[26027],0.668617609,0.019380221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,3033,11965,2636700,"Harper Woods city, Michigan",13890,[9011],0.707311438,0.066715839,0.22222222219999999,0.44444444439999997,0.16666666670000002,0.33333333330000003,0.014825741998517425,0.02965148399703485,0.011119306502223862,0.02223861299777614
3034,3034,16144,3445900,"Middlesex borough, New Jersey",13875,[48293],0.9338958009999999,0.0,,,,,,,,
3035,3035,5962,1654730,"Mountain Home city, Idaho",13867,[19177],1.650391968,0.412597992,0.33333333330000003,0.0,0.0,0.0,0.13753266398624675,0.0,0.0,0.0
3036,3036,26782,5109952,"Broadlands CDP, Virginia",13859,[55121],0.9308316179999999,0.06749232299999999,0.5,0.5,0.5,0.5,0.033746161499999996,0.033746161499999996,0.033746161499999996,0.033746161499999996
3037,3037,281,138416,"Jasper city, Alabama",13854,[29135],0.6867274320000001,0.0,,,,,,,,
3038,3038,6601,1734514,"Hickory Hills city, Illinois",13852,[27169],0.5741147839999999,0.039255712000000005,0.0,0.0,0.5,0.0,0.0,0.0,0.019627856000000003,0.0
3039,3039,17248,3630543,"Greenlawn CDP, New York",13850,[39031],0.6716390729999999,0.054641823,0.0,0.5,0.0,0.0,0.0,0.0273209115,0.0,0.0
3040,3040,26905,5127200,"Falls Church city, Virginia",13843,[55085],0.938644046,0.056178197,0.5,0.5,0.0,0.5,0.0280890985,0.0280890985,0.0,0.0280890985
3041,3041,12773,2730644,"Hutchinson city, Minnesota",13836,[12071],0.7085806790000001,0.017997165,0.1538461538,0.0,0.0,0.0,0.002768794614553977,0.0,0.0,0.0
3042,3042,24667,4809160,"Boerne city, Texas",13834,[48029],0.638822061,0.010369787,0.45,0.1,0.35,0.4,0.00466640415,0.0010369787,0.00362942545,0.0041479148
3043,3043,2701,642006,"Livingston city, California",13831,[34025],0.539003738,0.015978372,0.1,0.3,0.5,0.4,0.0015978372000000002,0.0047935116000000005,0.007989186,0.006391348800000001
3044,3044,5441,1353186,"Mountain Park CDP, Georgia",13830,[25005],0.8812087609999999,0.044776868,0.36,0.68,0.24,0.64,0.01611967248,0.030448270240000002,0.01074644832,0.028657195519999998
3045,3045,23204,4284512,"Whitehall borough, Pennsylvania",13828,[37019],0.890749595,0.023630792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,3046,22758,4262432,"Pottsville city, Pennsylvania",13827,[37055],1.179420161,0.055611167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3047,3047,17185,3626759,"Fort Drum CDP, New York",13819,[],,,,,,,,,,
3048,3048,10694,2265150,"River Ridge CDP, Louisiana",13809,[42107],0.8340704729999999,0.020895294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,3049,28293,5479545,"Teays Valley CDP, West Virginia",13805,[53035],0.547560335,0.033986504,0.8888888889000001,0.7777777777999999,0.11111111109999999,0.6666666667,0.03021022577815541,0.02643394755631081,0.0037762782218445944,0.022657669334466217
3050,3050,200,129056,"Gardendale city, Alabama",13799,[29125],0.790246105,0.0,,,,,,,,
3051,3051,12263,2671740,"Sault Ste. Marie city, Michigan",13798,[9015],0.8714025059999999,0.060245112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,3052,27911,5377665,"West Richland city, Washington",13797,[72057],,,,,,,,,,
3053,3053,24210,4723500,"Elizabethton city, Tennessee",13796,[40077],0.7681966579999999,0.096024582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,3054,19804,3947628,"Marietta city, Ohio",13795,[17149],1.2068965520000001,0.0,,,,,,,,
3055,3055,21981,4223832,"Ephrata borough, Pennsylvania",13785,[37141],0.902577988,0.016923337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,3056,19381,3915070,"Circleville city, Ohio",13780,[18023],0.8729498520000001,0.030809995,0.0,1.0,0.0,1.0,0.0,0.030809995,0.0,0.030809995
3057,3057,12365,2688140,"Wixom city, Michigan",13777,[8123],0.40348283700000004,0.033906121000000004,0.5,0.0,0.0,0.0,0.016953060500000002,0.0,0.0,0.0
3058,3058,7349,1779267,"Wauconda village, Illinois",13776,[27031],0.9458948159999999,0.189178963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,3059,14278,2949034,"Moberly city, Missouri",13775,[13279],1.4769328819999998,0.0,,,,,,,,
3060,3060,7255,1774119,"Swansea village, Illinois",13753,[27097],0.9318221059999999,0.060936595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,3061,25398,4842448,"Levelland city, Texas",13752,[48071],0.586898586,0.0,,,,,,,,
3062,3062,4935,1271725,"Thonotosassa CDP, Florida",13743,[51133],1.090928926,0.081819669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,3063,5187,1320064,"Covington city, Georgia",13728,[26089],0.750440309,0.27567195,1.0,1.0,0.0,1.0,0.27567195,0.27567195,0.0,0.27567195
3064,3064,2599,638520,"King City city, California",13721,[34027],0.328703397,0.026082262999999998,0.3076923077,0.4615384615,0.2307692308,0.1538461538,0.008025311692508325,0.012037967537458373,0.0060189837700333,0.004012655844950049
3065,3065,16271,3464650,"Roselle Park borough, New Jersey",13709,[48299],0.933110696,0.0,,,,,,,,
3066,3066,12900,2740688,"Marshall city, Minnesota",13706,[12095],0.7284241509999999,0.007608225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,3067,16365,3479100,"West Freehold CDP, New Jersey",13703,[48313],0.744739163,0.0,,,,,,,,
3068,3068,370,153016,"Muscle Shoals city, Alabama",13701,[29199],1.4868883480000001,0.405515004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,3069,10336,2203985,"Baker city, Louisiana",13694,[42075],0.678726515,0.021604027,0.6666666667,0.0,0.0,0.0,0.014402684667386801,0.0,0.0,0.0
3070,3070,16244,3460975,"Princeton Meadows CDP, New Jersey",13692,[48367],0.417822277,0.007725526999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,3071,22221,4236816,"Indiana borough, Pennsylvania",13690,[37193],1.231694307,0.014547571,1.0,1.0,0.0,0.0,0.014547571,0.014547571,0.0,0.0
3072,3072,19772,3945556,"Lyndhurst city, Ohio",13678,[18041],0.771505722,0.042861429000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,3073,17532,3649825,"Nesconset CDP, New York",13674,[39083],0.6385591039999999,0.049330745999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,3074,4090,1035850,"Hockessin CDP, Delaware",13672,[55007],0.906587872,0.335773286,0.0,0.2,0.2,0.2,0.0,0.06715465720000001,0.06715465720000001,0.06715465720000001
3075,3075,23353,4512655,"Cayce city, South Carolina",13668,[5083],0.734214391,0.13766519800000002,0.33333333330000003,0.0,0.0,0.0,0.0458883993287445,0.0,0.0,0.0
3076,3076,7088,1763706,"Richton Park village, Illinois",13661,[27067],0.692238303,0.070596541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3077,3077,19267,3906278,"Bexley city, Ohio",13659,[17105],0.9125919440000001,0.054755517000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3078,3078,17802,3666481,"Setauket-East Setauket CDP, New York",13654,[39107],0.513334474,0.024444498999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3079,3079,5802,1574450,"Waianae CDP, Hawaii",13636,[],,,,,,,,,,
3080,3080,6130,1704303,"Beach Park village, Illinois",13631,[27169],0.5741147839999999,0.039255712000000005,0.0,0.0,0.5,0.0,0.0,0.0,0.019627856000000003,0.0
3081,3081,23139,4281328,"Washington city, Pennsylvania",13624,[38049],0.503102465,0.503102465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,3082,27469,5320155,"East Wenatchee city, Washington",13624,[56007],0.768344218,0.064028685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,3083,18327,3730720,"Hendersonville city, North Carolina",13620,[42033],0.784778401,0.037222691,0.33333333330000003,0.6666666667,0.0,0.33333333330000003,0.012407563665425912,0.02481512733457409,0.0,0.012407563665425912
3084,3084,17116,3622315,"East Islip CDP, New York",13616,[39085],0.731217977,0.034993482,0.125,0.25,0.0,0.0,0.00437418525,0.0087483705,0.0,0.0
3085,3085,11145,2433400,"Glenn Dale CDP, Maryland",13606,[19025],0.9733225000000001,0.203128174,0.0,0.5,0.5,0.5,0.0,0.101564087,0.101564087,0.101564087
3086,3086,12649,2720906,"Fergus Falls city, Minnesota",13606,[12113],0.6554367529999999,0.011730411999999999,0.0,0.5,0.0,0.0,0.0,0.0058652059999999995,0.0,0.0
3087,3087,9960,2128486,"Fort Campbell North CDP, Kentucky",13600,[],,,,,,,,,,
3088,3088,2146,611446,"Carpinteria city, California",13593,[35031],1.027721794,0.026694073,0.5,1.0,0.0,1.0,0.0133470365,0.026694073,0.0,0.026694073
3089,3089,25171,4833560,"Hidalgo city, Texas",13593,[46089],0.820344545,0.0,,,,,,,,
3090,3090,2945,655380,"Palos Verdes Estates city, California",13591,[34037],0.41630999700000004,0.021049382000000002,0.33333333330000003,0.33333333330000003,0.0,0.0,0.007016460665965022,0.007016460665965022,0.0,0.0
3091,3091,24329,4745100,"McMinnville city, Tennessee",13591,[40037],0.9091504000000001,0.0,,,,,,,,
3092,3092,6706,1740793,"La Grange Park village, Illinois",13587,[27003],0.494281081,0.017343196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,3093,10355,2206120,"Belle Chasse CDP, Louisiana",13585,[42089],0.611586734,0.024082167999999998,0.25,0.0,0.0,0.0,0.006020541999999999,0.0,0.0,0.0
3094,3094,4329,1219275,"East Milton CDP, Florida",13583,[51019],0.462844194,0.025654182,0.5,0.0,0.0,0.0,0.012827091,0.0,0.0,0.0
3095,3095,12980,2747068,"North Mankato city, Minnesota",13583,[12101],0.696276895,0.007806889,0.0,0.25,0.25,0.25,0.0,0.00195172225,0.00195172225,0.00195172225
3096,3096,5774,1556685,"Ocean Pointe CDP, Hawaii",13579,[],,,,,,,,,,
3097,3097,18537,3752260,"Piney Green CDP, North Carolina",13573,[42019],0.6185988179999999,0.010703945,0.0,0.5,0.0,0.5,0.0,0.0053519725,0.0,0.0053519725
3098,3098,4978,1275200,"Warrington CDP, Florida",13569,[51067],0.8204176999999999,0.035670335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,3099,24106,4702320,"Athens city, Tennessee",13559,[40013],0.98376963,0.0,,,,,,,,
3100,3100,4063,1009850,"Brookside CDP, Delaware",13554,[55011],0.559839173,0.076341705,0.0,1.0,0.0,0.0,0.0,0.076341705,0.0,0.0
3101,3101,15799,3341300,"Lebanon city, New Hampshire",13544,[48415],0.740398854,0.0,,,,,,,,
3102,3102,4388,1225000,"Fruitville CDP, Florida",13541,[51117],1.748025379,0.03237084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,3103,4399,1225987,"Gladeview CDP, Florida",13539,[51111],0.896276379,0.08147967099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,3104,17763,3664584,"St. James CDP, New York",13536,[39125],0.8437141090000001,0.0,,,,,,,,
3105,3105,2489,631393,"Grover Beach city, California",13524,[34041],0.49085355399999997,0.037517469,0.25,0.25,0.0,0.0,0.00937936725,0.00937936725,0.0,0.0
3106,3106,19292,3908364,"Brecksville city, Ohio",13522,[18063],0.470082809,0.031131312,0.4,0.6,0.4,0.2,0.012452524800000002,0.0186787872,0.012452524800000002,0.006226262400000001
3107,3107,18404,3738040,"Lewisville town, North Carolina",13516,[42007],0.762014545,0.023890724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,3108,11160,2437600,"Havre de Grace city, Maryland",13511,[19049],0.63991828,0.047328317,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.01183207925
3109,3109,22901,4269720,"Sharon city, Pennsylvania",13505,[36103],0.450337882,0.015409528,0.47826086959999997,0.5217391304,0.2608695652,0.47826086959999997,0.007369774261405548,0.008039753738594451,0.004019876869297226,0.007369774261405548
3110,3110,13497,2849240,"Moss Point city, Mississippi",13501,[5135],0.7819937440000001,0.058285248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3111,3111,2919,653714,"Olivehurst CDP, California",13500,[36007],0.9820785590000001,0.040955492,0.25,0.375,0.25,0.5,0.010238873,0.0153583095,0.010238873,0.020477746
3112,3112,2110,609780,"California City city, California",13495,[34023],0.51389385,0.008362473,0.28571428569999996,0.4285714286,0.14285714289999998,0.4285714286,0.002389277999880536,0.003583917000238928,0.0011946390003583916,0.003583917000238928
3113,3113,15726,3268550,"Spring Creek CDP, Nevada",13482,[34007],0.855467346,0.023522493,0.16666666670000002,0.33333333330000003,0.0,0.16666666670000002,0.0039204155007840835,0.007840830999215917,0.0,0.0039204155007840835
3114,3114,14021,2928090,"Grain Valley city, Missouri",13480,[16051],0.215524983,0.0,,,,,,,,
3115,3115,27753,5355785,"Port Orchard city, Washington",13476,[72005],,,,,,,,,,
3116,3116,19498,3925396,"Englewood city, Ohio",13475,[17167],0.861607738,0.010126634,0.5,0.5,0.5,0.5,0.005063317,0.005063317,0.005063317,0.005063317
3117,3117,410,158896,"Pell City city, Alabama",13465,[29165],0.46113106,0.030516026,0.33333333330000003,0.0,0.0,0.0,0.010172008665649468,0.0,0.0,0.0
3118,3118,17270,3631896,"Hampton Bays CDP, New York",13457,[39153],0.7739527420000001,0.029613177999999997,0.4375,0.0625,0.0625,0.1875,0.012955765374999999,0.0018508236249999998,0.0018508236249999998,0.005552470875
3119,3119,21373,4154325,"Oatfield CDP, Oregon",13457,[2158],,,,,,,,,,
3120,3120,28661,5536250,"Hudson city, Wisconsin",13456,[53053],0.590668654,0.024381409,0.4285714286,0.6190476189999999,0.28571428569999996,0.6666666667,0.010449175286410898,0.015093253189315169,0.00696611685679455,0.01625427266747938
3121,3121,27626,5340805,"Lynden city, Washington",13452,[72105],,,,,,,,,,
3122,3122,11186,2443200,"Kemp Mill CDP, Maryland",13445,[19019],0.809832317,0.047637195,0.0,1.0,0.0,1.0,0.0,0.047637195,0.0,0.047637195
3123,3123,16592,3539940,"Las Vegas city, New Mexico",13445,[48217],1.209244424,0.0,,,,,,,,
3124,3124,10995,2412150,"California CDP, Maryland",13440,[19033],0.874545314,0.06965405200000001,0.33333333330000003,0.0,0.33333333330000003,0.33333333330000003,0.023218017331011538,0.0,0.023218017331011538,0.023218017331011538
3125,3125,4508,1235550,"Jensen Beach CDP, Florida",13438,[51017],0.726094727,0.223413762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3126,3126,3713,845955,"Lone Tree city, Colorado",13430,[31139],0.9777901940000001,0.139684313,0.0,0.0,1.0,1.0,0.0,0.0,0.139684313,0.139684313
3127,3127,20824,4048000,"Miami city, Oklahoma",13428,[20205],1.280140624,0.0,,,,,,,,
3128,3128,25164,4833212,"Henderson city, Texas",13428,[46063],0.7824726129999999,0.0,,,,,,,,
3129,3129,18641,3763120,"Southern Pines town, North Carolina",13426,[42019],0.6185988179999999,0.010703945,0.0,0.5,0.0,0.5,0.0,0.0053519725,0.0,0.0053519725
3130,3130,4315,1217325,"Destin city, Florida",13421,[49053],0.38014706600000003,0.012480888999999998,0.5,0.0,0.0,0.0,0.006240444499999999,0.0,0.0,0.0
3131,3131,22964,4272403,"South Park Township CDP, Pennsylvania",13419,[],,,,,,,,,,
3132,3132,19246,3905130,"Bellefontaine city, Ohio",13418,[18071],0.8671680340000001,0.04544112,0.5,0.5,0.0,0.5,0.02272056,0.02272056,0.0,0.02272056
3133,3133,25836,4861568,"Rendon CDP, Texas",13415,[48047],1.3746419,0.0,,,,,,,,
3134,3134,23320,4504690,"Beaufort city, South Carolina",13413,[5077],1.396348013,0.107411386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,3135,27251,5178688,"Timberlake CDP, Virginia",13413,[55061],0.628930818,0.09801519199999999,0.5,0.0,0.0,0.0,0.049007595999999994,0.0,0.0,0.0
3136,3136,21900,4220352,"Dunmore borough, Pennsylvania",13412,[38033],0.366905155,0.550357733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3137,3137,3951,933690,"Greenwich CDP, Connecticut",13399,[19147],0.681625585,0.110533879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,3138,2884,651637,"North Auburn CDP, California",13395,[36029],0.884320653,0.024971608,0.2173913043,0.3913043478,0.34782608700000006,0.4347826087,0.005428610433588314,0.009771498781957263,0.008685776696737897,0.01085722086967379
3139,3139,12470,2707300,"Brainerd city, Minnesota",13394,[13067],0.60738711,0.008019782,0.16666666670000002,0.16666666670000002,0.0,0.16666666670000002,0.0013366303336006596,0.0013366303336006596,0.0,0.0013366303336006596
3140,3140,7339,1778929,"Warrenville city, Illinois",13373,[27105],0.991700232,0.0,,,,,,,,
3141,3141,27104,5155752,"Newington CDP, Virginia",13373,[55115],0.761044275,0.024353417000000002,0.0,1.0,0.0,1.0,0.0,0.024353417000000002,0.0,0.024353417000000002
3142,3142,22503,4250672,"Montgomeryville CDP, Pennsylvania",13370,[36071],0.66036409,0.04219298,0.3125,0.6875,0.5,0.5625,0.013185306249999999,0.029007673749999997,0.02109649,0.02373355125
3143,3143,28975,5573725,"Shorewood village, Wisconsin",13367,[54081],1.27718089,0.0,,,,,,,,
3144,3144,24454,4769560,"Soddy-Daisy city, Tennessee",13364,[40021],1.1156741959999998,0.020533881,1.0,0.0,0.0,1.0,0.020533881,0.0,0.0,0.020533881
3145,3145,4740,1254250,"Palmetto city, Florida",13363,[51049],0.915181655,0.0,,,,,,,,
3146,3146,3212,672506,"Solana Beach city, California",13362,[35039],0.886613387,0.074925075,0.33333333330000003,0.6666666667,0.0,0.6666666667,0.0249750249975025,0.0499500500024975,0.0,0.0499500500024975
3147,3147,2364,622454,"El Sobrante CDP (Contra Costa County), California",13358,[36029],0.884320653,0.024971608,0.2173913043,0.3913043478,0.34782608700000006,0.4347826087,0.005428610433588314,0.009771498781957263,0.008685776696737897,0.01085722086967379
3148,3148,13121,2758684,"Sauk Rapids city, Minnesota",13354,[12069],0.782159994,0.011926201,0.25,0.0,0.0,0.0,0.00298155025,0.0,0.0,0.0
3149,3149,5298,1335716,"Grovetown city, Georgia",13353,[26049],1.1037284490000001,0.014683749,0.33333333330000003,0.33333333330000003,0.0,0.33333333330000003,0.004894582999510542,0.004894582999510542,0.0,0.004894582999510542
3150,3150,4660,1247050,"Mount Dora city, Florida",13350,[49043],0.545810901,0.049619172999999996,0.5,0.0,0.0,0.0,0.024809586499999998,0.0,0.0,0.0
3151,3151,2634,639598,"Lakeland Village CDP, California",13343,[34041],0.49085355399999997,0.037517469,0.25,0.25,0.0,0.0,0.00937936725,0.00937936725,0.0,0.0
3152,3152,18730,3771460,"Waxhaw town, North Carolina",13343,[42015],0.962646042,0.0,,,,,,,,
3153,3153,24562,4803216,"Andrews city, Texas",13333,[45083],1.0728237520000001,0.016585783,0.6,0.6,0.6,0.6,0.0099514698,0.0099514698,0.0099514698,0.0099514698
3154,3154,3137,668224,"San Marino city, California",13331,[36011],0.674278522,0.077060403,0.33333333330000003,0.6666666667,0.5,0.6666666667,0.02568680099743132,0.05137360200256868,0.0385302015,0.05137360200256868
3155,3155,25964,4866392,"Seabrook city, Texas",13325,[47039],0.814286119,0.0,,,,,,,,
3156,3156,25420,4843240,"Lockhart city, Texas",13319,[45013],0.67795438,0.043680282,0.25,0.25,0.0,0.25,0.0109200705,0.0109200705,0.0,0.0109200705
3157,3157,4643,1245350,"Middleburg CDP, Florida",13316,[51093],0.756002478,0.054650782,0.5,0.0,0.0,0.0,0.027325391,0.0,0.0,0.0
3158,3158,12936,2743774,"Monticello city, Minnesota",13316,[13033],1.296573813,0.0,,,,,,,,
3159,3159,17865,3671608,"Stony Brook CDP, New York",13308,[39085],0.731217977,0.034993482,0.125,0.25,0.0,0.0,0.00437418525,0.0087483705,0.0,0.0
